Marketing_Campaign_Indicator,Website_Engagement_Indicator,Engagement Score,Lead Source Category,Lead Source Channel,Referring_Bank_Region,has_website,has_instagram,has_twitter,has_facebook,insta_ratio,twt_presence,twt_ratio,has_sum,LF-Industry_Business To Business,LF-Industry_Construction,LF-Industry_Groceries,LF-Industry_Health Care & Pharmacies,LF-Industry_Lodging,LF-Industry_Non-Profit / Government,LF-Industry_Other,LF-Industry_Personal Services,LF-Industry_Professional Services,LF-Industry_Restaurants & Quick Serve Restaurants,LF-Industry_Retail,LF-Industry_Retail - Apparel,LF-Industry_Transportation,LF-Industry_Unknown,Converted,Lead_Quality_Score
0,0,0.0,0,2,35,0,1,0,1,0.607143,0,0.243902439,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.59
0,0,0.0,0,2,35,0,1,0,1,0.680851,0,0.0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.69
1,0,0.0,4,0,35,0,1,0,1,0.6,0,0.285714286,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.23
1,0,0.0,1,2,35,1,0,0,1,0.444444,0,0.296296296,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,1,2,22,1,0,0,1,0.411765,0,0.444444444,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.36
0,0,0.0,0,2,35,1,1,1,1,0.6,1,0.628571429,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,25,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.24195671841365
0,0,0.0,2,2,35,1,0,0,1,0.315789,0,0.454545455,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.21
1,0,10.0,8,0,35,0,1,0,1,0.571429,0,0.413793103,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,0,0,1,0.0,0,0.488888889,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,25,1,0,0,1,0.44,0,0.431372549,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,7,1,1,0,1,0.814815,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,8,0,35,1,1,0,1,0.810811,0,0.0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,1.0
1,0,0.0,4,0,35,1,0,0,1,0.27027,0,0.0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.03333333333333333
0,0,0.0,0,2,35,1,1,0,1,0.755556,0,0.2,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,8,0,35,0,0,0,1,0.0,0,0.315789474,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0.69
0,0,0.0,0,2,35,1,0,0,1,0.232558,2,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.4821666666666667
0,0,0.0,2,2,24,1,0,1,1,0.242424,1,0.588235294,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0.02
1,0,140.0,4,0,35,0,0,0,0,1.0,2,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0.7509999999999999
0,0,0.0,2,2,26,0,0,1,1,0.0,1,0.846153846,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,1,0,1,0.956522,0,0.470588235,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.17
0,0,0.0,0,2,35,1,0,1,1,0.0,1,0.620689655,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.84
0,0,0.0,0,2,35,1,1,0,1,0.645161,0,0.333333333,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.11
0,0,0.0,2,2,26,0,0,1,1,0.0,1,0.545454545,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,25,0,1,0,0,0.692308,0,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.09
0,0,0.0,0,2,35,1,1,0,1,0.682927,0,0.357142857,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,7,1,35,1,1,0,0,0.774194,0,0.387096774,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.75
0,0,0.0,7,1,35,0,1,1,1,0.96,1,0.6,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.5083333333333333
0,0,0.0,7,1,35,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0.9740930926146356
0,0,0.0,2,2,1,1,0,1,1,0.470588,1,0.594594595,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.41
0,0,0.0,2,2,1,1,1,0,1,0.745098,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,7,1,35,1,0,0,0,1.0,2,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.7891236150303481
0,0,0.0,0,2,35,1,0,1,1,0.553191,1,0.594594595,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0.54
0,0,0.0,2,2,25,0,0,1,1,0.0,1,0.518518519,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.59
0,0,0.0,2,2,24,0,1,1,1,0.685714,1,0.628571429,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,0.33
0,0,0.0,2,2,1,0,1,0,1,0.666667,0,0.260869565,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,26,1,1,1,1,0.571429,1,0.511627907,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.5
0,0,0.0,2,2,25,0,0,0,0,0.512821,0,0.285714286,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.12
1,1,30.0,8,0,35,0,1,1,1,0.608696,1,0.5,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.23
0,0,0.0,7,1,35,1,1,0,1,0.631579,0,0.0,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.2588095238095238
0,0,0.0,2,2,31,1,0,0,1,0.0,0,0.272727273,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0.97
0,0,0.0,2,2,24,1,1,0,1,0.857143,0,0.307692308,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,24,1,0,1,0,0.0,1,0.625,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0.01
1,0,110.0,4,0,35,1,0,1,0,0.341463,1,0.578947368,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.35
1,0,0.0,0,2,35,1,1,0,1,0.829268,0,0.0,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.24
1,0,0.0,1,2,35,1,1,1,1,0.842105,1,0.606060606,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.22
1,0,0.0,8,0,35,0,0,1,1,0.4,1,0.571428571,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.22
0,0,0.0,0,2,35,1,0,0,1,0.4,0,0.333333333,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.15
0,0,0.0,2,2,34,0,1,0,1,0.633333,0,0.468085106,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.31
0,0,0.0,1,2,35,1,1,0,1,0.769231,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,1,0,0,1,1,0.457143,1,0.785714286,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,1,0,1,0.823529,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0.0
1,0,0.0,3,2,35,1,1,0,1,0.909091,0,0.416666667,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,26,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.001002917241991221
1,0,0.0,3,2,35,1,0,1,1,0.285714,1,0.647058824,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.02
1,0,90.0,8,0,35,1,1,1,1,0.769231,1,0.611111111,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0.2
1,0,0.0,1,2,35,1,1,0,1,0.962963,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,25,1,0,0,1,0.465116,0,0.23255814,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,0,0,0,0.355556,0,0.342857143,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.1
0,0,0.0,2,2,26,0,0,0,0,0.56,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,25,1,0,0,1,0.0,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.04577852573913603
0,0,0.0,2,2,26,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.018619800250550905
0,0,0.0,2,2,26,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.001002917241991221
0,0,0.0,2,2,34,1,0,1,1,0.478261,1,0.540540541,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.555
1,0,10.0,4,0,35,1,1,0,1,0.622222,0,0.352941176,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,2,2,6,0,0,0,1,0.538462,0,0.285714286,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0.36
0,0,0.0,0,2,35,1,1,0,1,0.6,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,8,0,35,1,1,0,1,0.742857,0,0.421052632,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.03
0,0,0.0,3,2,35,0,0,1,0,0.52381,1,0.55,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0.8
0,0,0.0,2,2,1,1,1,1,1,0.647059,1,0.6875,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01
0,0,0.0,8,0,35,1,0,0,0,0.5,0,0.387096774,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.71
0,0,0.0,2,2,26,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.001002917241991221
0,0,0.0,2,2,25,1,1,0,1,0.631579,0,0.0,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.55
0,0,0.0,0,2,35,1,0,0,1,0.526316,0,0.387096774,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.29333333333333333
0,0,0.0,2,2,24,0,0,1,1,0.0,1,0.846153846,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,8,0,35,1,0,0,1,0.259259,0,0.173913043,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.53
0,0,0.0,8,0,35,1,1,1,0,0.727273,1,0.75862069,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.45
0,0,0.0,7,1,35,0,1,1,1,0.827586,1,0.64,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,0.57
0,0,0.0,2,2,35,1,1,0,1,0.666667,0,0.0,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.4241666666666667
0,0,0.0,2,2,2,1,0,0,1,0.0,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,1,1,1,0.952381,1,0.588235294,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,7,1,35,1,0,0,1,0.458333,0,0.256410256,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.9
0,0,0.0,0,2,35,1,1,1,1,0.7,1,0.647058824,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.3888333333333333
0,0,0.0,2,2,26,0,0,0,1,0.52,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,2,1,1,0,1,0.909091,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,0,0,1,0.171429,0,0.275862069,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,2,1,1,0,1,0.594595,0,0.424242424,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,2,0,0,0,1,0.24,0,0.285714286,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.02
1,0,0.0,0,2,35,1,0,0,1,0.512821,0,0.0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.36
0,0,0.0,2,2,33,1,0,0,1,0.181818,0,0.0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0.85
0,0,0.0,2,2,25,1,1,1,0,0.896552,1,0.545454545,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,1,1,1,0.952381,1,0.666666667,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.5216666666666667
0,0,0.0,1,2,35,1,1,1,1,0.820513,1,0.647058824,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0.64
0,0,0.0,5,1,35,1,0,0,1,0.301887,0,0.195121951,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.85
1,0,0.0,4,0,35,0,1,1,0,0.75,1,0.571428571,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01
0,0,0.0,0,2,35,1,1,1,1,0.648649,1,0.709677419,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,8,0,35,1,1,0,1,0.727273,0,0.0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0.76
0,0,0.0,7,1,35,1,0,0,1,0.45,0,0.0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0.93
1,0,0.0,8,0,35,0,0,0,1,0.0,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.03747843537038368
1,0,0.0,8,0,35,1,1,1,1,0.666667,1,0.578947368,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,2,1,0,0,0,1.0,2,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0.09995726495726495
1,0,90.0,4,0,35,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.98
0,0,0.0,0,2,35,0,0,0,0,0.0,0,0.454545455,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.03
0,0,0.0,2,2,25,1,1,0,1,0.871795,0,0.352941176,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,7,1,35,1,0,0,1,0.490566,0,0.0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.99
0,0,0.0,2,2,26,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.001002917241991221
0,0,0.0,2,2,26,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.001002917241991221
1,0,0.0,4,0,35,1,0,1,1,0.0,1,0.5,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,0,0,1,0.5,0,0.193548387,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,7,1,35,1,1,0,1,0.965517,0,0.0,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.11
0,0,0.0,0,2,35,1,1,0,1,0.88,2,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.24901269166700238
0,0,0.0,2,2,24,0,1,0,0,0.705882,0,0.303030303,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0.5516666666666666
1,0,0.0,4,0,35,1,0,0,1,0.352941,0,0.4,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.03
1,0,10.0,4,0,35,0,0,1,1,0.26087,1,0.666666667,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,26,1,0,0,1,0.382979,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.17023809523809522
1,0,0.0,0,2,35,1,0,1,1,0.5,1,0.857142857,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,4,0,35,1,0,0,1,0.5,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,0,2,35,1,1,1,0,0.578947,1,0.611111111,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.57
1,0,0.0,0,2,35,1,1,0,1,0.604651,0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.07
0,0,0.0,2,2,2,1,0,0,1,0.390244,0,0.228571429,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
1,0,0.0,1,2,35,0,1,1,1,0.666667,1,0.647058824,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0.255
0,0,0.0,2,2,25,1,0,0,0,1.0,2,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,26,0,1,0,1,0.647059,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,5,1,35,0,1,0,1,0.933333,0,0.0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.9
0,0,0.0,2,2,34,1,0,0,0,0.0,0,0.431372549,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0.76
0,0,0.0,0,2,35,1,1,0,1,0.666667,0,0.380952381,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.19
0,0,0.0,5,1,35,1,0,0,0,0.0,0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,0.6839999999999999
0,0,0.0,2,2,26,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.001002917241991221
0,0,0.0,1,2,35,1,1,0,1,0.772727,0,0.0,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0.5615595238095237
0,0,0.0,8,0,35,0,0,1,0,0.0,1,0.55,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.59
0,0,0.0,0,2,35,1,0,1,1,0.434783,1,0.5,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.06
0,0,0.0,2,2,24,1,0,1,1,0.484848,1,0.6875,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.19
0,0,0.0,2,2,25,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0036936090718913354
0,0,0.0,2,2,2,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.05656445665439572
0,0,0.0,2,2,2,0,0,0,0,1.0,2,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.05656445665439572
0,0,0.0,2,2,1,1,1,1,1,0.826087,1,0.578947368,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.03
0,0,0.0,2,2,2,1,0,0,1,0.378378,0,0.074074074,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0
0,0,0.0,2,2,34,0,0,0,1,0.4,0,0.186046512,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.23
0,0,0.0,2,2,1,1,1,1,1,0.826087,1,0.564102564,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.03
0,0,0.0,2,2,1,0,0,1,1,0.0,1,0.88,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,0.5
